# S12 Cl2 Cl3 s16 R27 Ct180 align23S ALV
# #centered=True, unitless=False, normalized=True
1.048229855814044953e+01 1.126102583153214027e+03 5.257268790639257077e+02 1.418433742424570482e+03 1.011705036556103110e+00 2.977715180398029702e+02 4.136846792081983470e-01 1.014562783658174844e-01
1.206469075537877078e+00 7.540931737679404705e+02 2.738961827634367410e+02 3.689544538966684399e+02 1.383356758680522602e-01 4.109522055187634351e+02 1.390720068302195578e-01 4.309900736455007236e-02
9.999999999999997780e-01 8.009784133360241531e-01 1.320163180663754543e-01 8.200033448386824242e-01 3.484554595447394987e-01 6.137542069835834058e-01 -7.790340869377893052e-02 1.783083534230336595e-02
8.009784133360241531e-01 1.000000000000000000e+00 -4.484154642302326521e-02 7.420082427777853207e-01 5.003523794442470418e-01 7.178960807298013780e-01 -4.469122249885924825e-02 4.923139835540287119e-03
1.320163180663754543e-01 -4.484154642302325827e-02 1.000000000000000000e+00 2.833179322220281127e-01 -3.538692030379599340e-01 -3.979631260791812175e-01 3.054843014547032123e-02 6.844075337131394487e-02
8.200033448386825352e-01 7.420082427777854317e-01 2.833179322220281127e-01 1.000000000000000000e+00 3.029470317011779823e-01 5.374900135826312653e-01 -6.384097343013984960e-02 9.648479184639587036e-02
3.484554595447394987e-01 5.003523794442471528e-01 -3.538692030379599340e-01 3.029470317011779823e-01 1.000000000000000000e+00 7.402389955645456432e-01 -3.817380417394842379e-02 1.393116324351028994e-02
6.137542069835834058e-01 7.178960807298013780e-01 -3.979631260791812175e-01 5.374900135826312653e-01 7.402389955645457542e-01 9.999999999999998890e-01 -1.013721683822590147e-01 9.289784950510228401e-03
-7.790340869377893052e-02 -4.469122249885924825e-02 3.054843014547032123e-02 -6.384097343013984960e-02 -3.817380417394843073e-02 -1.013721683822590147e-01 1.000000000000000000e+00 -5.715522251406007781e-02
1.783083534230336595e-02 4.923139835540287119e-03 6.844075337131394487e-02 9.648479184639587036e-02 1.393116324351028994e-02 9.289784950510226666e-03 -5.715522251406008475e-02 1.000000000000000000e+00
