# realization, ALV for LVd08n16
6.249900000000000000e+04 6.121578468506989196e-02
6.250000000000000000e+04 4.945339071293355926e-02
6.250100000000000000e+04 8.746561251590831421e-02
6.250200000000000000e+04 5.514200288248411602e-02
6.250300000000000000e+04 5.962555070903431675e-02
6.250400000000000000e+04 4.560883784536743507e-02
6.250500000000000000e+04 5.864582393158321305e-02
6.250600000000000000e+04 1.767705493624724677e-01
6.250700000000000000e+04 1.509524835561834311e-01
6.250800000000000000e+04 1.833538808970857636e-01
6.250900000000000000e+04 2.020061093177002651e-02
6.251000000000000000e+04 7.213622694761756549e-02
6.251100000000000000e+04 6.085483390305634899e-02
6.251200000000000000e+04 3.416111328821903881e-02
6.251300000000000000e+04 7.452629397903841324e-02
6.251400000000000000e+04 4.366819779089725628e-02
6.251500000000000000e+04 6.154506345668638023e-02
6.251600000000000000e+04 6.951110436678946403e-02
6.251700000000000000e+04 6.207241333231493241e-02
6.251800000000000000e+04 6.841022525015504063e-02
6.251900000000000000e+04 8.441975738026107068e-02
6.252000000000000000e+04 1.791984955563247217e-01
6.252100000000000000e+04 1.334034753119859862e-01
6.252200000000000000e+04 6.258635396446660115e-02
6.252300000000000000e+04 3.293889176858008638e-02
6.252400000000000000e+04 4.677240833399858716e-02
6.252500000000000000e+04 2.160123592332968134e-01
6.252600000000000000e+04 1.150971094928527200e-01
6.252700000000000000e+04 8.053490697293742839e-02
6.252800000000000000e+04 1.163605480084723837e-01
6.252900000000000000e+04 1.067505146684745859e-01
6.253000000000000000e+04 3.712288789464870953e-02
6.253100000000000000e+04 7.965254097796106714e-02
6.253200000000000000e+04 1.444392661882238083e-01
6.253300000000000000e+04 1.109105360273141272e-01
6.253400000000000000e+04 3.865515459203138632e-02
6.253500000000000000e+04 4.446515716005870755e-02
6.253600000000000000e+04 8.976838422591250366e-02
6.253700000000000000e+04 4.007126563506192146e-02
6.253800000000000000e+04 9.273354932298032149e-02
6.253900000000000000e+04 4.759714429769971306e-02
6.254000000000000000e+04 1.586812588321430684e-01
6.254100000000000000e+04 1.343469586296235363e-01
6.254200000000000000e+04 9.556463607948442740e-02
6.254300000000000000e+04 8.923654025162039427e-02
6.254400000000000000e+04 6.596924930435138501e-02
6.254500000000000000e+04 1.517259712388398796e-01
6.254600000000000000e+04 1.716774174154465926e-01
6.254700000000000000e+04 1.196603496582460124e-01
6.254800000000000000e+04 1.320316162648236813e-01
6.254900000000000000e+04 1.096551339540166176e-01
6.255000000000000000e+04 1.993154583915471983e-02
6.255100000000000000e+04 8.581514854380699331e-02
6.255200000000000000e+04 1.344118003040093712e-01
