# realization, C(theta=180) 
7.507700000000000000e+04 9.630466724227508735e+01
7.507800000000000000e+04 2.703296705321929494e+01
7.507900000000000000e+04 3.927512939113817652e+02
7.508000000000000000e+04 2.875254861374705229e+01
7.508100000000000000e+04 7.555143269549437264e+02
7.508200000000000000e+04 2.216091101069440015e+02
7.508300000000000000e+04 1.635960874116165087e+00
7.508400000000000000e+04 3.631723911635561421e+02
7.508500000000000000e+04 3.194835683161600741e+02
7.508600000000000000e+04 8.196898515685260236e+02
7.508700000000000000e+04 6.917807292347977466e+01
7.508800000000000000e+04 1.447342938512670685e+02
7.508900000000000000e+04 -1.945536887872146963e+02
7.509000000000000000e+04 -1.298420185959128332e+02
7.509100000000000000e+04 2.668253784912564583e+02
7.509200000000000000e+04 3.356802126541590496e+02
7.509300000000000000e+04 5.051970269752903846e+02
7.509400000000000000e+04 -1.554755119298807813e+02
7.509500000000000000e+04 4.614318395994388311e+02
7.509600000000000000e+04 8.839182549160716462e+02
7.509700000000000000e+04 -2.700916130634194019e+02
7.509800000000000000e+04 2.510559377472120559e+02
7.509900000000000000e+04 -2.310554492595300644e+02
7.510000000000000000e+04 3.351542012265317680e+02
7.510100000000000000e+04 1.877054282001422507e+02
7.510200000000000000e+04 6.236984832194956141e+00
7.510300000000000000e+04 1.246496298565266159e+02
7.510400000000000000e+04 5.113972461344250178e+02
7.510500000000000000e+04 2.204739780575373516e+02
7.510600000000000000e+04 1.717474797193370648e+02
7.510700000000000000e+04 1.696973499833816277e+02
7.510800000000000000e+04 8.953814548763034509e+02
7.510900000000000000e+04 5.789464999638618110e+02
7.511000000000000000e+04 9.887368621088246528e+02
7.511100000000000000e+04 1.473287270375669550e+03
7.511200000000000000e+04 4.985115562628266161e+02
7.511300000000000000e+04 2.317880302969929573e+01
7.511400000000000000e+04 -3.411723215456157732e+01
7.511500000000000000e+04 3.814792203480521380e+02
7.511600000000000000e+04 -7.284915094977111494e+01
7.511700000000000000e+04 3.464550212283542123e+02
7.511800000000000000e+04 3.138704175835255796e+02
7.511900000000000000e+04 -2.042640347873018527e+02
7.512000000000000000e+04 3.425627295188740362e+01
7.512100000000000000e+04 1.357065513696977916e+02
7.512200000000000000e+04 -1.306457599700236187e+02
7.512300000000000000e+04 1.229870101663824045e+02
7.512400000000000000e+04 2.066322110822091815e+02
7.512500000000000000e+04 -6.378445670824462468e+02
7.512600000000000000e+04 1.834567700105503718e+02
7.512700000000000000e+04 4.353652021146770608e+02
7.512800000000000000e+04 7.079261710576928124e+01
7.512900000000000000e+04 1.346154409162264756e+02
7.513000000000000000e+04 3.648513130014561057e+02
7.513100000000000000e+04 6.920161700134067360e+02
7.513200000000000000e+04 3.824137133097730157e+02
7.513300000000000000e+04 -2.259732945094925753e+02
7.513400000000000000e+04 1.464748343815598730e+02
7.513500000000000000e+04 2.081874121789622052e+02
7.513600000000000000e+04 3.063032472401105792e+02
7.513700000000000000e+04 3.171850278936228165e+02
7.513800000000000000e+04 3.553857596590945036e+02
7.513900000000000000e+04 4.671394876777483205e+02
7.514000000000000000e+04 -5.009644153097696062e+01
7.514100000000000000e+04 3.317633311385596357e+02
7.514200000000000000e+04 7.260886599162491848e+02
7.514300000000000000e+04 4.826444211210330195e+02
7.514400000000000000e+04 5.370415827803765296e+02
7.514500000000000000e+04 6.813162801051330462e+02
7.514600000000000000e+04 -1.195275449018660936e+02
7.514700000000000000e+04 6.493974170580930831e+02
7.514800000000000000e+04 8.657865976164284803e+02
7.514900000000000000e+04 2.958676683854104681e+02
7.515000000000000000e+04 2.241809145609460359e+02
7.515100000000000000e+04 5.928841652898719303e+02
7.515200000000000000e+04 8.178024120842569573e+02
7.515300000000000000e+04 4.139367613008894295e+02
7.515400000000000000e+04 6.434872482382974113e+02
7.515500000000000000e+04 3.260456176875617302e+02
7.515600000000000000e+04 1.755926582140063488e+02
7.515700000000000000e+04 -9.868824944397596255e+01
7.515800000000000000e+04 3.431752280651821252e+02
7.515900000000000000e+04 3.306191246011704834e+02
7.516000000000000000e+04 7.993276921675470703e+02
7.516100000000000000e+04 1.519633193287659765e+02
7.516200000000000000e+04 -5.730066761685804977e+00
7.516300000000000000e+04 2.067403848491738927e+01
7.516400000000000000e+04 3.507557135219791462e+02
7.516500000000000000e+04 1.160047403432747188e+02
7.516600000000000000e+04 1.090098296851415682e+01
7.516700000000000000e+04 2.668058204673301361e+02
7.516800000000000000e+04 7.593432842280400337e+02
7.516900000000000000e+04 6.043400760306881239e+02
7.517000000000000000e+04 5.079966052762783875e+02
7.517100000000000000e+04 1.505749082102350371e+02
7.517200000000000000e+04 6.354903205515082618e+02
7.517300000000000000e+04 8.073492024621066321e+02
7.517400000000000000e+04 2.903249894643875564e+02
7.517500000000000000e+04 6.261511899440748152e+01
7.517600000000000000e+04 5.363598872149747194e+02
7.517700000000000000e+04 5.788730640925085709e+02
7.517800000000000000e+04 -6.441702639410905817e+01
7.517900000000000000e+04 3.585831127776199878e+01
7.518000000000000000e+04 1.419506482684726052e+02
7.518100000000000000e+04 1.671987011854431273e+02
7.518200000000000000e+04 2.921389667900753579e+02
7.518300000000000000e+04 -1.578853526207761320e+02
7.518400000000000000e+04 4.524741749320709800e+02
7.518500000000000000e+04 5.960970585974830556e+02
7.518600000000000000e+04 3.751169605131482854e+01
7.518700000000000000e+04 -5.168302828794546713e+02
7.518800000000000000e+04 -2.716348025409314459e+01
7.518900000000000000e+04 1.078171505049499729e+03
7.519000000000000000e+04 -3.927927681004391047e+01
7.519100000000000000e+04 -3.774559437836990128e+01
7.519200000000000000e+04 -2.383821247538070054e+01
7.519300000000000000e+04 -1.741321360210287708e+02
7.519400000000000000e+04 5.528189245132923588e+02
7.519500000000000000e+04 8.723711547020170656e+02
7.519600000000000000e+04 1.415851767339545120e+02
7.519700000000000000e+04 7.626987799141792834e+01
7.519800000000000000e+04 -2.462549352999050711e+02
7.519900000000000000e+04 -8.774539442813566836e+01
7.520000000000000000e+04 2.007517240870656963e+02
7.520100000000000000e+04 6.586150489520053952e+02
7.520200000000000000e+04 2.851794204984060457e+02
7.520300000000000000e+04 1.969704158771123161e+02
7.520400000000000000e+04 3.837716766666235912e+02
7.520500000000000000e+04 5.607819388059975836e+02
7.520600000000000000e+04 2.187921465567759469e+02
7.520700000000000000e+04 8.386732498497996176e+02
7.520800000000000000e+04 8.543361874281326891e+02
7.520900000000000000e+04 2.012832772310405858e+02
7.521000000000000000e+04 4.556301057073812899e+02
7.521100000000000000e+04 -8.949073522407775272e+01
7.521200000000000000e+04 3.887948894747203212e+02
7.521300000000000000e+04 9.950812038690444297e+02
7.521400000000000000e+04 5.189085672382265102e+02
7.521500000000000000e+04 4.409973228379075181e+02
7.521600000000000000e+04 -8.664922878389148764e+00
7.521700000000000000e+04 7.704408821619604169e+02
7.521800000000000000e+04 6.128884652296000013e+02
7.521900000000000000e+04 1.472994109950978782e+03
7.522000000000000000e+04 3.932146671300976095e+02
7.522100000000000000e+04 2.080576388339287632e+02
7.522200000000000000e+04 2.672943585494977583e+02
7.522300000000000000e+04 6.617877650847252653e+02
7.522400000000000000e+04 -4.808936947970299798e+02
7.522500000000000000e+04 1.875786962088998280e+02
7.522600000000000000e+04 3.731789228150873328e+02
7.522700000000000000e+04 9.966398475038042761e+02
7.522800000000000000e+04 2.501674774258696914e+02
7.522900000000000000e+04 3.421854054618547707e+02
7.523000000000000000e+04 5.083255777770744430e+02
7.523100000000000000e+04 3.468289893467430147e+02
7.523200000000000000e+04 -3.865930726862541178e+01
7.523300000000000000e+04 2.323174425403738326e+02
7.523400000000000000e+04 -1.023773096690625835e+02
7.523500000000000000e+04 1.319275286121913382e+02
7.523600000000000000e+04 8.067946328929656374e+01
7.523700000000000000e+04 5.901134941163485337e+02
7.523800000000000000e+04 3.790283230595794350e+01
7.523900000000000000e+04 1.695453833631172529e+02
7.524000000000000000e+04 1.499951348646601730e+02
7.524100000000000000e+04 -2.369834158838751250e+02
7.524200000000000000e+04 6.053989233499412421e+02
7.524300000000000000e+04 3.160866354700584679e+02
7.524400000000000000e+04 1.088965960796836498e+03
7.524500000000000000e+04 3.018668517231678834e+02
7.524600000000000000e+04 9.783317643460731006e+02
7.524700000000000000e+04 1.726455417733519937e+02
7.524800000000000000e+04 1.172620898554277176e+02
7.524900000000000000e+04 -3.515304413843985571e+02
7.525000000000000000e+04 -2.459960189091375469e+02
7.525100000000000000e+04 1.429971460781669066e+02
7.525200000000000000e+04 -7.342808572574227810e+00
7.525300000000000000e+04 3.789376010528241068e+02
7.525400000000000000e+04 2.674460222398367364e+02
7.525500000000000000e+04 1.614929874763306543e+02
7.525600000000000000e+04 9.626332993144002614e+01
7.525700000000000000e+04 3.813607868710698199e+02
7.525800000000000000e+04 -5.243467954357392813e+01
7.525900000000000000e+04 9.564209934042176542e+01
7.526000000000000000e+04 -2.013527402776879569e+02
7.526100000000000000e+04 3.086886453929771505e+02
7.526200000000000000e+04 9.510119450508469185e+01
7.526300000000000000e+04 -1.978324733963233939e+01
7.526400000000000000e+04 -4.503769867038761276e+01
7.526500000000000000e+04 6.166954200619821336e+01
7.526600000000000000e+04 3.937091281021546365e+02
7.526700000000000000e+04 1.378451148815636884e+02
7.526800000000000000e+04 3.914074077773033196e+02
7.526900000000000000e+04 -3.277885824944804085e+02
7.527000000000000000e+04 5.760272398529417615e+01
7.527100000000000000e+04 5.527437376736775150e+02
7.527200000000000000e+04 1.249242818639710549e+03
7.527300000000000000e+04 9.127486334888222075e+01
7.527400000000000000e+04 3.671180630286552855e+02
7.527500000000000000e+04 -3.187107046301233595e+02
7.527600000000000000e+04 -7.149805318341375937e+01
7.527700000000000000e+04 1.314310459433293659e+02
7.527800000000000000e+04 -4.235563670843622219e+01
7.527900000000000000e+04 2.692882655640304392e+02
7.528000000000000000e+04 5.991015406992371481e+02
7.528100000000000000e+04 6.106657706437229081e+02
7.528200000000000000e+04 1.049125011962046074e+03
7.528300000000000000e+04 2.216898271504498439e+02
7.528400000000000000e+04 6.556052522783111272e+02
7.528500000000000000e+04 2.379524840779084798e+02
7.528600000000000000e+04 -2.671501008651264897e+02
7.528700000000000000e+04 5.785487819587744980e+02
7.528800000000000000e+04 5.384500452969634807e+02
7.528900000000000000e+04 2.420224121726269857e+02
7.529000000000000000e+04 6.362773075826773805e+01
7.529100000000000000e+04 -6.690026513932241414e+01
7.529200000000000000e+04 -9.549251026834298273e+01
7.529300000000000000e+04 6.756489243431946079e+01
7.529400000000000000e+04 6.188731134762704187e+02
7.529500000000000000e+04 3.302558169540367317e+02
7.529600000000000000e+04 1.810515619289076312e+02
7.529700000000000000e+04 2.375586643097624346e+02
7.529800000000000000e+04 5.094489105860193234e+01
7.529900000000000000e+04 1.532278963135622121e+02
7.530000000000000000e+04 1.847602127041184303e+02
7.530100000000000000e+04 4.101507876841810116e+02
7.530200000000000000e+04 2.508558289522685811e+02
7.530300000000000000e+04 -8.849486478725668803e+01
7.530400000000000000e+04 7.387511395974659081e+02
7.530500000000000000e+04 1.877880570503372439e+02
7.530600000000000000e+04 5.521048027515308831e+02
7.530700000000000000e+04 3.146684290234442187e+02
7.530800000000000000e+04 2.577417562657004737e+02
7.530900000000000000e+04 -1.555479942716849280e+02
7.531000000000000000e+04 7.407757346672407550e+01
7.531100000000000000e+04 9.419152105630191727e+02
7.531200000000000000e+04 4.281238389313759853e+02
7.531300000000000000e+04 1.822454941567913522e+02
7.531400000000000000e+04 1.023032030394796607e+03
7.531500000000000000e+04 -1.494857397999715261e+02
7.531600000000000000e+04 6.892625336604604627e+02
7.531700000000000000e+04 1.057272834328081927e+02
7.531800000000000000e+04 2.444069474843373655e+02
7.531900000000000000e+04 2.728802549949934928e+02
7.532000000000000000e+04 2.701920480704636134e+02
7.532100000000000000e+04 -2.883328557615731143e+02
7.532200000000000000e+04 7.397499413883008401e+01
7.532300000000000000e+04 -3.593414185120519733e+01
7.532400000000000000e+04 -2.227053987316932648e+01
7.532500000000000000e+04 2.780061495539486600e+02
7.532600000000000000e+04 4.795755497603751394e+01
7.532700000000000000e+04 2.421487357806374234e+02
7.532800000000000000e+04 3.309412348621318074e+02
7.532900000000000000e+04 3.387529414159963608e+02
7.533000000000000000e+04 -4.718195778567518914e+02
7.533100000000000000e+04 -1.188327789164607793e+03
7.533200000000000000e+04 2.947281792729858694e+02
7.533300000000000000e+04 -1.744098506917376881e+02
7.533400000000000000e+04 5.960266304097398233e+02
7.533500000000000000e+04 -2.912306671493745966e+02
7.533600000000000000e+04 -5.257009894594826847e+02
7.533700000000000000e+04 1.195430927022662786e+02
7.533800000000000000e+04 2.064646046074665264e+02
7.533900000000000000e+04 6.331147211689933556e+02
7.534000000000000000e+04 8.681643345520363937e+02
7.534100000000000000e+04 8.354520295664216292e+02
7.534200000000000000e+04 -1.554587414796222333e+02
7.534300000000000000e+04 -6.452376763024606987e+01
7.534400000000000000e+04 -1.056486924087218142e+02
7.534500000000000000e+04 2.414033900144075915e+02
7.534600000000000000e+04 2.831417757040338756e+02
7.534700000000000000e+04 3.632179509606559122e+02
7.534800000000000000e+04 1.659541783278827509e+01
7.534900000000000000e+04 4.759961320870402801e+02
7.535000000000000000e+04 1.077113915798977587e+03
7.535100000000000000e+04 1.904290741045182358e+02
7.535200000000000000e+04 1.564049220745629611e+02
7.535300000000000000e+04 4.134168929342583851e+02
7.535400000000000000e+04 8.967022587129844169e+01
7.535500000000000000e+04 -7.015314049423594156e+01
7.535600000000000000e+04 7.665825473276100865e+02
7.535700000000000000e+04 9.737869032023921818e+02
7.535800000000000000e+04 1.508019229380563502e+02
7.535900000000000000e+04 1.331115767584651337e+02
7.536000000000000000e+04 8.550527525765139671e+02
7.536100000000000000e+04 7.582720067734432234e+01
7.536200000000000000e+04 1.380014359571974637e+03
7.536300000000000000e+04 2.535302746019926587e+02
7.536400000000000000e+04 8.593370686771436340e+02
7.536500000000000000e+04 2.212158841316870337e+02
7.536600000000000000e+04 5.723341959730788631e+01
7.536700000000000000e+04 1.614845923580309659e+02
7.536800000000000000e+04 2.616157845349738409e+02
7.536900000000000000e+04 3.577988793430042165e+02
7.537000000000000000e+04 8.366337241530922029e+02
7.537100000000000000e+04 1.077311666652538861e+03
7.537200000000000000e+04 -4.231067865886662958e+02
7.537300000000000000e+04 4.282742969625697924e+02
7.537400000000000000e+04 1.361792651882482801e+02
7.537500000000000000e+04 3.215198311782526162e+02
7.537600000000000000e+04 2.565725980244953064e+01
7.537700000000000000e+04 -2.476749736964026738e+01
7.537800000000000000e+04 4.121234917459293001e+02
7.537900000000000000e+04 1.904256227107066479e+01
7.538000000000000000e+04 3.002757294561242816e+02
7.538100000000000000e+04 -1.999878953236560619e+02
7.538200000000000000e+04 3.232439136547221779e+02
7.538300000000000000e+04 -2.970370888658491140e+02
7.538400000000000000e+04 2.120638391501668707e+02
7.538500000000000000e+04 -7.224717938747144785e+01
7.538600000000000000e+04 2.017843900512981463e+02
7.538700000000000000e+04 2.423844249835705114e+02
7.538800000000000000e+04 2.345505300423057236e+02
7.538900000000000000e+04 4.595936243027915111e+02
7.539000000000000000e+04 4.493811816969015354e+02
7.539100000000000000e+04 6.480369387604712301e+02
7.539200000000000000e+04 -2.695403311438732317e+02
7.539300000000000000e+04 1.122435172522865514e+03
7.539400000000000000e+04 1.094601675885536451e+02
7.539500000000000000e+04 4.367277006107528337e+01
7.539600000000000000e+04 1.807263310417249045e+02
7.539700000000000000e+04 5.102461460494843095e+02
7.539800000000000000e+04 2.219019558373386189e+02
7.539900000000000000e+04 -2.218493521612355721e+02
7.540000000000000000e+04 -1.028260560919049738e+01
7.540100000000000000e+04 2.036318501837090480e+02
7.540200000000000000e+04 7.909495498174680961e+02
7.540300000000000000e+04 -1.895389558501898648e+02
7.540400000000000000e+04 4.544089509255248913e+02
7.540500000000000000e+04 1.750824377145131052e+02
7.540600000000000000e+04 8.308783449184292635e+01
7.540700000000000000e+04 1.118252503856111986e+02
7.540800000000000000e+04 4.032548539246058681e+02
7.540900000000000000e+04 4.296570239561484641e+02
7.541000000000000000e+04 3.635587113185010111e+01
7.541100000000000000e+04 1.225593398903629918e+02
7.541200000000000000e+04 1.232009534853799778e+03
7.541300000000000000e+04 7.191066382809910920e+02
7.541400000000000000e+04 2.113370892340935256e+02
7.541500000000000000e+04 5.052804377446893795e+02
7.541600000000000000e+04 7.795048813130217980e+01
7.541700000000000000e+04 5.377980744395051715e+02
7.541800000000000000e+04 1.346718028925110389e+02
7.541900000000000000e+04 -4.463458462822721629e+00
7.542000000000000000e+04 7.003433676176608742e+02
7.542100000000000000e+04 3.532650639986086389e+02
7.542200000000000000e+04 -4.839080745002690946e+02
7.542300000000000000e+04 1.371425607293465987e+02
7.542400000000000000e+04 3.162315324626799224e+02
7.542500000000000000e+04 1.176584165345049087e+02
7.542600000000000000e+04 8.036014588351890779e+02
7.542700000000000000e+04 6.397576716280423881e+01
7.542800000000000000e+04 -3.345284468765126462e+02
7.542900000000000000e+04 1.108087382657652711e+02
7.543000000000000000e+04 2.054016742912858717e+02
7.543100000000000000e+04 7.818996126822867154e+02
7.543200000000000000e+04 4.749571195138128701e+02
7.543300000000000000e+04 9.664199328130426920e+02
7.543400000000000000e+04 9.210179906121535396e+02
7.543500000000000000e+04 8.632442489238718508e+01
7.543600000000000000e+04 5.516424898564464456e+02
7.543700000000000000e+04 -4.902969912471303360e+02
7.543800000000000000e+04 1.605589581287567285e+02
7.543900000000000000e+04 7.080403417003357163e+02
7.544000000000000000e+04 3.512520225684720572e+02
7.544100000000000000e+04 -1.128258157792285665e+01
7.544200000000000000e+04 6.247273641715831900e+02
7.544300000000000000e+04 3.983316572062624346e+02
7.544400000000000000e+04 6.216904652100609496e+00
7.544500000000000000e+04 -5.476906588138388088e+02
7.544600000000000000e+04 2.347940926077203585e+02
7.544700000000000000e+04 1.725536347685239775e+02
7.544800000000000000e+04 5.822638868042822651e+02
7.544900000000000000e+04 1.150189259787520086e+02
7.545000000000000000e+04 1.845932723362093100e+02
7.545100000000000000e+04 2.591907647247645627e+02
7.545200000000000000e+04 3.935245301728725167e+02
7.545300000000000000e+04 2.656550278490608434e+02
7.545400000000000000e+04 2.263141367229092111e+02
7.545500000000000000e+04 2.276612351461051276e+02
7.545600000000000000e+04 4.943170495549805423e+02
7.545700000000000000e+04 7.209400844583253729e+02
7.545800000000000000e+04 1.898931628974715125e+02
7.545900000000000000e+04 7.527777266294351648e+02
7.546000000000000000e+04 2.935610861178125788e+02
7.546100000000000000e+04 4.339734343198434203e+02
7.546200000000000000e+04 4.173258937770868897e+02
7.546300000000000000e+04 4.503997124579034335e+02
7.546400000000000000e+04 5.158890557110223654e+02
7.546500000000000000e+04 -5.319627691435519523e+01
7.546600000000000000e+04 9.204075556171441121e+02
7.546700000000000000e+04 3.146526857454261972e+02
7.546800000000000000e+04 3.021227239968075082e+02
7.546900000000000000e+04 6.505276461542691777e+02
7.547000000000000000e+04 3.613980401848135671e+02
7.547100000000000000e+04 1.959624595712568862e+02
7.547200000000000000e+04 9.107088629138957003e+02
7.547300000000000000e+04 2.700314882695435017e+02
7.547400000000000000e+04 4.120620017456489137e+01
7.547500000000000000e+04 5.878051840027980006e+02
7.547600000000000000e+04 2.991697669452425430e+02
7.547700000000000000e+04 -8.422535099061505548e+01
7.547800000000000000e+04 -2.177109283076586621e+01
7.547900000000000000e+04 1.368842614293257043e+01
7.548000000000000000e+04 -7.160050999025321516e+01
7.548100000000000000e+04 7.351143848279513122e+02
7.548200000000000000e+04 7.907166453490297044e+02
7.548300000000000000e+04 -1.693772487577377888e+02
7.548400000000000000e+04 1.489770809608867523e+02
7.548500000000000000e+04 4.693172839948198316e+01
7.548600000000000000e+04 4.364925342681455049e+02
7.548700000000000000e+04 7.415244052276663922e+01
7.548800000000000000e+04 3.820691639982877064e+01
7.548900000000000000e+04 2.755391407745707966e+02
7.549000000000000000e+04 2.110868564570818364e+02
7.549100000000000000e+04 7.850535346265257886e+02
7.549200000000000000e+04 1.562412406052134656e+03
7.549300000000000000e+04 1.519368059884075421e+02
7.549400000000000000e+04 3.813791137413633692e+02
7.549500000000000000e+04 2.824731646192556127e+02
7.549600000000000000e+04 2.818721795243268957e+02
7.549700000000000000e+04 6.593453697402918579e+02
7.549800000000000000e+04 -1.630682171669688785e+01
7.549900000000000000e+04 -1.189084802054139232e+02
7.550000000000000000e+04 4.023943295991025479e+02
7.550100000000000000e+04 -2.911801043218671907e+02
7.550200000000000000e+04 -1.941335138485202947e+02
7.550300000000000000e+04 5.271737157798118005e+02
7.550400000000000000e+04 -5.823275311786859731e+01
7.550500000000000000e+04 1.022427741447815720e+03
7.550600000000000000e+04 1.276329344006508563e+03
7.550700000000000000e+04 2.152229298064574436e+02
7.550800000000000000e+04 -5.828793395320021773e+02
7.550900000000000000e+04 -2.190755306029279552e+02
7.551000000000000000e+04 4.406008341390171950e+02
7.551100000000000000e+04 2.035593252236758985e+02
7.551200000000000000e+04 -7.244017363176284618e+01
7.551300000000000000e+04 -1.069088530404028745e+02
7.551400000000000000e+04 -3.231464645201533585e+02
7.551500000000000000e+04 1.669386289261533989e+02
7.551600000000000000e+04 2.027606352163066390e+02
7.551700000000000000e+04 1.798010350285669574e+02
7.551800000000000000e+04 2.661459027082248099e+02
7.551900000000000000e+04 -1.563436627603118154e+02
7.552000000000000000e+04 3.278082287123250467e+02
7.552100000000000000e+04 -9.336007667742507010e+01
7.552200000000000000e+04 1.480883296623075580e+02
7.552300000000000000e+04 5.460615387531329361e+02
7.552400000000000000e+04 9.126597211091285544e+02
7.552500000000000000e+04 5.770875555095310574e+02
7.552600000000000000e+04 -2.472095011981814139e+01
7.552700000000000000e+04 2.518215730743481799e+02
7.552800000000000000e+04 5.286856046043499191e+02
7.552900000000000000e+04 1.484992309462102185e+03
7.553000000000000000e+04 -1.887334113890818799e+01
7.553100000000000000e+04 2.719477040993355104e+02
7.553200000000000000e+04 6.107196994311786398e+01
7.553300000000000000e+04 4.039810267051549886e+02
7.553400000000000000e+04 4.513136605318795205e+02
7.553500000000000000e+04 3.792613450856384816e+02
7.553600000000000000e+04 3.547632274925330194e+02
7.553700000000000000e+04 3.611602653866056301e+01
7.553800000000000000e+04 2.275722306614187573e+02
7.553900000000000000e+04 1.270188985555684837e+02
7.554000000000000000e+04 2.740359161346640349e+02
7.554100000000000000e+04 2.623890294019668659e+02
7.554200000000000000e+04 -1.492257387418702876e+02
7.554300000000000000e+04 7.101759647185596691e+01
7.554400000000000000e+04 -2.031917061934268531e+02
7.554500000000000000e+04 1.786902899319349558e+02
7.554600000000000000e+04 -3.136712207520209006e+01
7.554700000000000000e+04 4.343654363329701482e+02
7.554800000000000000e+04 1.650580682685574629e+01
7.554900000000000000e+04 2.899797432398937076e+02
7.555000000000000000e+04 1.397256427023812080e+02
7.555100000000000000e+04 5.534133528588981790e+02
7.555200000000000000e+04 -2.224233966666596984e+01
7.555300000000000000e+04 -2.774057458060545400e+02
7.555400000000000000e+04 -4.866275295434724057e+02
7.555500000000000000e+04 4.818023703385855470e+02
7.555600000000000000e+04 1.091742211183289783e+03
7.555700000000000000e+04 4.118547746829250400e+00
7.555800000000000000e+04 1.446669901422305884e+02
7.555900000000000000e+04 -3.385115842089126659e+02
7.556000000000000000e+04 5.223574553118801305e+02
7.556100000000000000e+04 -4.398192120957311886e+02
7.556200000000000000e+04 4.718563756206983157e+02
7.556300000000000000e+04 3.904826956771291862e+02
7.556400000000000000e+04 3.254566875906442647e+01
7.556500000000000000e+04 4.331799001665424385e+02
7.556600000000000000e+04 -2.730878269969390431e+02
7.556700000000000000e+04 -7.275142899293933851e+01
7.556800000000000000e+04 9.900503588447253378e+02
7.556900000000000000e+04 3.630682924197910779e+02
7.557000000000000000e+04 4.753225230347550223e+02
7.557100000000000000e+04 6.818416288348189482e+02
7.557200000000000000e+04 1.394045703591648930e+02
7.557300000000000000e+04 1.958782559178839904e+02
7.557400000000000000e+04 -1.822627496822795479e+02
7.557500000000000000e+04 -2.917082388214208777e+02
